t	moyenne BV
35129	2,1666666667
35130	0,5833333333
35131	11,9166666667
35132	1,1666666667
35133	0
35134	0
35135	0
35136	0
35137	0
35138	0
35139	0,3333333333
35140	2,6666666667
35141	0
35142	0
35143	0
35144	19
35145	59,3333333333
35146	34,75
35147	0,3333333333
35148	0,3333333333
35149	1,9166666667
35150	9,9166666667
35151	0,0833333333
35152	0,8333333333
35153	5,1666666667
35154	1,6666666667
35155	0
35156	0
35157	0,3333333333
35158	0,25
35159	0,5
35160	0
35161	0
35162	0
35163	0,75
35164	0
35165	3,5833333333
35166	0
35167	27,6666666667
35168	6
35169	0
35170	0
35171	7,9166666667
35172	8,0833333333
35173	0
35174	0
35175	0
35176	1,3333333333
35177	11,3333333333
35178	18
35179	17,8333333333
35180	0
35181	0
35182	0,4166666667
35183	2,5
35184	12,5
35185	2,5
35186	9,8333333333
35187	26,9166666667
35188	15,6666666667
35189	0
35190	0
35191	13
35192	37,5833333333
35193	30,6666666667
35194	0
35195	0
35196	0
35197	1,0833333333
35198	1,25
35199	22,5833333333
35200	2,5
35201	38,75
35202	108,0833333333
35203	85,4166666667
35204	13,25
35205	22,0833333333
35206	26,6666666667
35207	22
35208	6,25
35209	18,6666666667
35210	118,75
35211	47,6666666667
35212	37,3333333333
35213	0
35214	0,1666666667
35215	0
35216	57,5
35217	12,4166666667
35218	6,5833333333
35219	0
35220	0,1666666667
35221	0
35222	0
35223	8
35224	5,25
35225	0
35226	15,4166666667
35227	0
35228	0,5
35229	0
35230	0
35231	0
35232	0
35233	0
35234	0
35235	25,8333333333
35236	38,75
35237	23
35238	18,5
35239	0,9166666667
35240	5,3333333333
35241	0
35242	0,1666666667
35243	0
35244	3,4166666667
35245	2,6666666667
35246	11,9166666667
35247	7,5833333333
35248	1,25
35249	37,9166666667
35250	80,4166666667
35251	140,25
35252	14,6666666667
35253	72,0833333333
35254	25,8333333333
35255	7,0833333333
35256	8,4166666667
35257	0,1666666667
35258	0
35259	0,1666666667
35260	0
35261	0
35262	0
35263	0,1666666667
35264	0
35265	0,1666666667
35266	0
35267	0
35268	0
35269	7,25
35270	1,3333333333
35271	0
35272	0
35273	0
35274	7,9166666667
35275	16,75
35276	0
35277	0
35278	0,1666666667
35279	0,5833333333
35280	0
35281	0
35282	8,0833333333
35283	36,0833333333
35284	0,3333333333
35285	0
35286	0,0833333333
35287	93,8333333333
35288	69,75
35289	66,9166666667
35290	94
35291	3,0833333333
35292	0,6666666667
35293	0,3333333333
35294	0,1666666667
35295	0
35296	0
35297	91,8333333333
35298	70
35299	1,8333333333
35300	2,0833333333
35301	44,3333333333
35302	9,75
35303	3
35304	42,0833333333
35305	34,75
35306	50,25
35307	4,5
35308	0,5
35309	0,25
35310	0,0833333333
35311	0,1666666667
35312	0,25
35313	0,1666666667
35314	0,6666666667
35315	0
35316	0,1666666667
35317	0,25
35318	0,1666666667
35319	0,9166666667
35320	22,5
35321	18,4166666667
35322	2,1666666667
35323	1
35324	0,25
35325	0
35326	33,5
35327	154,9166666667
35328	13,0833333333
35329	0,5833333333
35330	0,5
35331	3,1666666667
35332	11,6666666667
35333	8,9166666667
35334	14,1666666667
35335	16,6666666667
35336	0,5833333333
35337	0
35338	89,5833333333
35339	135,9166666667
35340	7
35341	1,3333333333
35342	15,9166666667
35343	8
35344	0,6666666667
35345	0,5
35346	0,75
35347	17,75
35348	0,6666666667
35349	0,6666666667
35350	0,8333333333
35351	3,0833333333
35352	34,5
35353	18,0833333333
35354	32,8333333333
35355	24,4166666667
35356	35,1666666667
35357	5,3333333333
35358	17,9166666667
35359	9,9166666667
35360	0,6666666667
35361	0,4166666667
35362	0,5
35363	4,5833333333
35364	6,0833333333
35365	0,5833333333
35366	12,5833333333
35367	55,1666666667
35368	0,1666666667
35369	27,5
35370	5,0833333333
35371	0,3333333333
35372	0,1666666667
35373	97,3333333333
35374	8,25
35375	87,4166666667
35376	92,5833333333
35377	8,6666666667
35378	4,6666666667
35379	81,3333333333
35380	148,1666666667
35381	92,1666666667
35382	7
35383	0,5833333333
35384	2,0833333333
35385	0,3333333333
35386	15,0833333333
35387	54,6666666667
35388	74,3333333333
35389	73,0833333333
35390	7,25
35391	1,8333333333
35392	23,1666666667
35393	81,25
35394	62,4166666667
35395	12,9166666667
35396	76,25
35397	22,6666666667
35398	189,5
35399	26,75
35400	14
35401	17,3333333333
35402	49,4166666667
35403	34,1666666667
35404	36,6666666667
35405	27,4166666667
35406	0,75
35407	0,0833333333
35408	0,1666666667
35409	0
35410	0
35411	32,75
35412	17,0833333333
35413	0,3333333333
35414	0,5
35415	3,5
35416	46,9166666667
35417	45,9166666667
35418	24,25
35419	32,4166666667
35420	43,9166666667
35421	46,8333333333
35422	40,1666666667
35423	19,5
35424	0
35425	0
35426	0,5
35427	0
35428	5,5833333333
35429	7,5
35430	1,75
35431	0
35432	5,6666666667
35433	3
35434	14,9166666667
35435	0,3333333333
35436	0,1666666667
35437	0
35438	3,4166666667
35439	0,3333333333
35440	0
35441	0
35442	0
35443	0
35444	0
35445	0,1666666667
35446	0
35447	9,9166666667
35448	25,5
35449	22,8333333333
35450	0,5833333333
35451	1,0833333333
35452	29,0833333333
35453	4,4166666667
35454	4,9166666667
35455	0,25
35456	0,8333333333
35457	0
35458	0
35459	0
35460	0
35461	0
35462	0,1666666667
35463	1,9166666667
35464	0,1666666667
35465	46,3333333333
35466	25
35467	0,3333333333
35468	0,1666666667
35469	0,4166666667
35470	0,4166666667
35471	32,9166666667
35472	46
35473	76,9166666667
35474	70,25
35475	124,3333333333
35476	0,1666666667
35477	15,0833333333
35478	27,9166666667
35479	61,5833333333
35480	11,75
35481	2,0833333333
35482	0
35483	0,0833333333
35484	13,3333333333
35485	134,5833333333
35486	212,3333333333
35487	34,25
35488	1,1666666667
35489	0
35490	0,5833333333
35491	17,75
35492	8,9166666667
35493	14
35494	24,25
35495	3,8333333333
35496	0,3333333333
35497	0,5833333333
35498	0,75
35499	0,5
35500	0,75
35501	0,25
35502	0,5833333333
35503	4,6666666667
35504	3,3333333333
35505	0,25
35506	0,4166666667
35507	15,1666666667
35508	38,1666666667
35509	2,4166666667
35510	1,1666666667
35511	0,4166666667
35512	4
35513	2,75
35514	4
35515	1,75
35516	8,75
35517	8,5833333333
35518	0,9166666667
35519	0,4166666667
35520	0,3333333333
35521	0,0833333333
35522	0,5
35523	2,4166666667
35524	0,5
35525	5,5
35526	1,6666666667
35527	0
35528	0
35529	0,0833333333
35530	0
35531	0,0833333333
35532	0,0833333333
35533	0,3333333333
35534	0
35535	0
35536	0,0833333333
35537	0
35538	0
35539	0
35540	0,6666666667
35541	0
35542	0
35543	0
35544	0,0833333333
35545	42,3333333333
35546	90,0833333333
35547	24,5833333333
35548	32,1666666667
35549	23,5833333333
35550	1,1666666667
35551	0,1666666667
35552	0
35553	0,4166666667
35554	65,3333333333
35555	99,0833333333
35556	135,1666666667
35557	32,25
35558	69,5833333333
35559	47,5
35560	24,4166666667
35561	35,75
35562	8,1666666667
35563	76
35564	7,8333333333
35565	67,4166666667
35566	10,75
35567	37,5833333333
35568	10,9166666667
35569	19,3333333333
35570	59,75
35571	81,9166666667
35572	27,5
35573	0,3333333333
35574	0
35575	0
35576	0
35577	0,25
35578	0,0833333333
35579	0
35580	0
35581	0
35582	6,5
35583	22,1666666667
35584	0,6666666667
35585	0,1666666667
35586	18,1666666667
35587	0,1666666667
35588	81
35589	13,0833333333
35590	0,25
35591	5,0833333333
35592	80,25
35593	18,1666666667
35594	54,0833333333
35595	33,8333333333
35596	3,3333333333
35597	50,25
35598	52
35599	1,5833333333
35600	56,0833333333
35601	37,5833333333
35602	96,5
35603	37,9166666667
35604	98
35605	7,8333333333
35606	100,1666666667
35607	109,9166666667
35608	46
35609	38,9166666667
35610	133,1666666667
35611	90,75
35612	41,5833333333
35613	76,5
35614	12,75
35615	47,25
35616	14,3333333333
35617	0,1666666667
35618	0,1666666667
35619	0,3333333333
35620	0,1666666667
35621	2,3333333333
35622	25,6666666667
35623	16,5833333333
35624	28,25
35625	64
35626	0,3333333333
35627	0,1666666667
35628	16,0833333333
35629	18
35630	11,6666666667
35631	7,6666666667
35632	1,4166666667
35633	0
35634	0,1666666667
35635	16,25
35636	28,5833333333
35637	4,8333333333
35638	1,6666666667
35639	0,25
35640	0
35641	0
35642	19
35643	14,5833333333
35644	1,25
35645	4,5
35646	22,5
35647	201,25
35648	61,9166666667
35649	24,0833333333
35650	12,25
35651	0,3333333333
35652	11
35653	30,1666666667
35654	28,5833333333
35655	8,75
35656	0,5
35657	0,25
35658	0,5
35659	8,4166666667
35660	4,3333333333
35661	0,3333333333
35662	0,1666666667
35663	4,1666666667
35664	1,1666666667
35665	0,3333333333
35666	4,9166666667
35667	8,4166666667
35668	4,8333333333
35669	160
35670	38,5
35671	63,5
35672	16,0833333333
35673	0
35674	64,6666666667
35675	9,5833333333
35676	0,5833333333
35677	2,3333333333
35678	4
35679	1,9166666667
35680	1,5
35681	0,5833333333
35682	0,4166666667
35683	0,25
35684	0
35685	74,5833333333
35686	9,3333333333
35687	0,25
35688	0,1666666667
35689	0,4166666667
35690	0,3333333333
35691	0,8333333333
35692	0,1666666667
35693	0,1666666667
35694	0,4166666667
35695	0,0833333333
35696	0,5
35697	0,3333333333
35698	0,25
35699	0,5833333333
35700	0,5
35701	0,5833333333
35702	0,25
35703	0,1666666667
35704	0,5
35705	0,5
35706	0,25
35707	0,4166666667
35708	0,5
35709	99,9166666667
35710	22,0833333333
35711	38,0833333333
35712	17
35713	72,9166666667
35714	152,9166666667
35715	40,6666666667
35716	17,25
35717	20,4166666667
35718	62,4166666667
35719	1,4166666667
35720	1,4166666667
35721	1,75
35722	1,6666666667
35723	9,4166666667
35724	0,5
35725	0,25
35726	2,1666666667
35727	0
35728	0,6666666667
35729	1,4166666667
35730	0,3333333333
35731	0
35732	0
35733	0
35734	0,3333333333
35735	0,6666666667
35736	0,5
35737	1,5833333333
35738	60,9166666667
35739	71,4166666667
35740	143,1666666667
35741	19,4166666667
35742	65,25
35743	46,9166666667
35744	33,75
35745	32,9166666667
35746	20
35747	3
35748	0,6666666667
35749	65,8333333333
35750	6,75
35751	0,0833333333
35752	74,6666666667
35753	29,1666666667
35754	30,4166666667
35755	26
35756	2,5833333333
35757	0,1666666667
35758	0,1666666667
35759	0,1666666667
35760	29,5833333333
35761	25,25
35762	66,4166666667
35763	29,5
35764	34,6666666667
35765	96,0833333333
35766	61,8333333333
35767	3
35768	0,6666666667
35769	0,1666666667
35770	0
35771	4,9166666667
35772	4,5833333333
35773	3,25
35774	78
35775	103,5833333333
35776	24,4166666667
35777	2,1666666667
35778	8,25
35779	0
35780	30,4166666667
35781	60,6666666667
35782	162,1666666667
35783	14,25
35784	19,5833333333
35785	24,1666666667
35786	0,9166666667
35787	12,9166666667
35788	38,5833333333
35789	43,4166666667
35790	46,8333333333
35791	30,75
35792	2,25
35793	0
35794	15,0833333333
35795	47
35796	58,25
35797	97,5
35798	59,0833333333
35799	47,9166666667
35800	106,5
35801	37,9166666667
35802	12,9166666667
35803	0
35804	0,5833333333
35805	0,5833333333
35806	0
35807	0,0833333333
35808	13,9166666667
35809	16,0833333333
35810	81,4166666667
35811	67,1666666667
35812	1,1666666667
35813	177,5833333333
35814	56,4166666667
35815	8,5
35816	0,3333333333
35817	0,3333333333
35818	0
35819	0,9166666667
35820	0,4166666667
35821	0
35822	0
35823	0
35824	0,1666666667
35825	0
35826	0,5
35827	0,1666666667
35828	0,0833333333
35829	0,1666666667
35830	0,3333333333
35831	0,3333333333
35832	0,1666666667
35833	13,9166666667
35834	0,1666666667
35835	0,3333333333
35836	0
35837	0,3333333333
35838	0,5833333333
35839	0,0833333333
35840	0,9166666667
35841	0,6666666667
35842	0,5833333333
35843	0,1666666667
35844	0,4166666667
35845	0,75
35846	0,25
35847	33,6666666667
35848	15,75
35849	3,6666666667
35850	0,4166666667
35851	0,1666666667
35852	0,0833333333
35853	2,8333333333
35854	28,4166666667
35855	0,6666666667
35856	0,5
35857	3
35858	93,75
35859	5,5833333333
35860	16,75
35861	94,5833333333
35862	32
35863	0
35864	29,9166666667
35865	23,6666666667
35866	1,6666666667
35867	2,4166666667
35868	0,6666666667
35869	0,6666666667
35870	0
35871	0
35872	0
35873	0
35874	2,5
35875	0,1666666667
35876	0,0833333333
35877	7,9166666667
35878	0
35879	0,1666666667
35880	20,25
35881	4
35882	0
35883	0
35884	0,4166666667
35885	1,6666666667
35886	9,8333333333
35887	119
35888	72,75
35889	60,5833333333
35890	23,0833333333
35891	134,9166666667
35892	126,5
35893	32
35894	57,8333333333
35895	56
35896	51,4166666667
35897	25,25
35898	12,1666666667
35899	30,8333333333
35900	64,6666666667
35901	94,6666666667
35902	116,6666666667
35903	19,25
35904	29,25
35905	33,6666666667
35906	0,6666666667
35907	0
35908	6,6666666667
35909	1
35910	76,0833333333
35911	84,25
35912	45,6666666667
35913	25,1666666667
35914	11,6666666667
35915	27,3333333333
35916	19,0833333333
35917	35,5
35918	1
35919	0,0833333333
35920	3,0833333333
35921	3,0833333333
35922	0,3333333333
35923	0,1666666667
35924	0
35925	0
35926	0,1666666667
35927	0
35928	3,1666666667
35929	2,8333333333
35930	0
35931	0
35932	0
35933	0
35934	0
35935	0,1666666667
35936	0,6666666667
35937	0
35938	1,9166666667
35939	3,9166666667
35940	3,3333333333
35941	32,5833333333
35942	37,4166666667
35943	45,75
35944	3,25
35945	25,0833333333
35946	21
35947	38,25
35948	33,4166666667
35949	0,5
35950	27,8333333333
35951	11,25
35952	81,9166666667
35953	22,1666666667
35954	10,4166666667
35955	17,3333333333
35956	42,5833333333
35957	54
35958	13,0833333333
35959	53,25
35960	57,6666666667
35961	42,6666666667
35962	23,0833333333
35963	0,1666666667
35964	0
35965	0,0833333333
35966	0
35967	0,5
35968	0,0833333333
35969	0,0833333333
35970	0
35971	8,0833333333
35972	0
35973	35,0833333333
35974	3,1666666667
35975	0,0833333333
35976	15,5
35977	4,6666666667
35978	25,9166666667
35979	2
35980	0,3333333333
35981	0,1666666667
35982	7,6666666667
35983	6,3333333333
35984	0,5
35985	14,9166666667
35986	12,5833333333
35987	14,5
35988	15,4166666667
35989	73,4166666667
35990	0,1666666667
35991	19,4166666667
35992	69,5
35993	10,5833333333
35994	1,0833333333
35995	0,1666666667
35996	27,6666666667
35997	17,4166666667
35998	7,8333333333
35999	8,75
36000	7,4166666667
36001	0
36002	5,4166666667
36003	25,8333333333
36004	11,75
36005	9,25
36006	8,5833333333
36007	0,9166666667
36008	76
36009	39,9166666667
36010	3,1666666667
36011	7
36012	0,1666666667
36013	0,0833333333
36014	0,0833333333
36015	0
36016	0
36017	0,1666666667
36018	0,0833333333
36019	8,3333333333
36020	0,0833333333
36021	0,0833333333
36022	0,25
36023	0,3333333333
36024	0,0833333333
36025	2,0833333333
36026	0,5833333333
36027	9,0833333333
36028	26,1666666667
36029	78,3333333333
36030	51,0833333333
36031	31,25
36032	1,5833333333
36033	0,8333333333
36034	0,4166666667
36035	0
36036	0
36037	0,25
36038	0,9166666667
36039	27,0833333333
36040	117,5833333333
36041	24,1666666667
36042	79,3333333333
36043	47,9166666667
36044	7,1666666667
36045	27,5833333333
36046	31,4166666667
36047	9,3333333333
36048	41,25
36049	108,9166666667
36050	70,75
36051	75,75
36052	49,5
36053	34,9166666667
36054	9
36055	0,75
36056	0,25
36057	0,3333333333
36058	0,5
36059	0,1666666667
36060	0
36061	0,1666666667
36062	7,0833333333
36063	7
36064	74,5833333333
36065	106
36066	30,5
36067	48,6666666667
36068	22,5
36069	13,5
36070	7,25
36071	8,75
36072	14,5
36073	0,6666666667
36074	20,5833333333
36075	12,4166666667
36076	89,3333333333
36077	23,8333333333
36078	37
36079	66,3333333333
36080	4,5
36081	18,75
36082	18,5
36083	11,75
36084	1,3333333333
36085	55
36086	9,5833333333
36087	3,5833333333
36088	1,1666666667
36089	2,5
36090	3,4166666667
36091	94,4166666667
36092	276,3333333333
36093	32
36094	42,9166666667
36095	16,1666666667
36096	206,5833333333
36097	82,25
36098	107,8333333333
36099	182,9166666667
36100	7,3333333333
36101	43,5
36102	34,0833333333
36103	19,3333333333
36104	1,5833333333
36105	9,75
36106	1,5833333333
36107	10,4166666667
36108	22,5833333333
36109	20,0833333333
36110	2,75
36111	20,6666666667
36112	40,6666666667
36113	58,9166666667
36114	20,3333333333
36115	5,75
36116	1,4166666667
36117	3,1666666667
36118	3,1666666667
36119	0
36120	0,75
36121	0
36122	0
36123	10
36124	22,25
36125	41,3333333333
36126	4,5
36127	80
36128	15,9166666667
36129	2,0833333333
36130	0
36131	0
36132	0,5
36133	6,5
36134	22,75
36135	5,3333333333
36136	5,3333333333
36137	35,25
36138	36,25
36139	70,5
36140	40,3333333333
36141	41,6666666667
36142	0,25
36143	1,0833333333
36144	1
36145	1,3333333333
36146	0,1666666667
36147	37,3333333333
36148	42,4166666667
36149	39,6666666667
36150	0,6666666667
36151	3,6666666667
36152	15,5
36153	19,25
36154	21,5833333333
36155	69,5
36156	37,75
36157	21
36158	0,25
36159	26,8333333333
36160	11
36161	0,1666666667
36162	47,75
36163	44,25
36164	7,0833333333
36165	0,75
36166	2
36167	96,9166666667
36168	27,8333333333
36169	13,1666666667
36170	10,4166666667
36171	16,5833333333
36172	38,25
36173	39,3333333333
36174	5
36175	3,3333333333
36176	61,8333333333
36177	23,6666666667
36178	0,8333333333
36179	1,5
36180	5,1666666667
36181	1,5833333333
36182	0,3333333333
36183	0,5833333333
36184	8,25
36185	97,5
36186	91
36187	53,1666666667
36188	74,8333333333
36189	0,6666666667
36190	0,5
36191	1
36192	1,5
36193	0,1666666667
36194	0,6666666667
36195	10,25
36196	19,5
36197	72,5
36198	12,4166666667
36199	93,1666666667
36200	6,4166666667
36201	6,5
36202	2,75
36203	0,1666666667
36204	0
36205	38
36206	5,4166666667
36207	16
36208	48,25
36209	32,6666666667
36210	127,4166666667
36211	52,0833333333
36212	116,5
36213	30,1666666667
36214	27,6666666667
36215	28,4166666667
36216	0,1666666667
36217	0,0833333333
36218	21,5833333333
36219	9,0833333333
36220	64,8333333333
36221	51,5833333333
36222	37,1666666667
36223	35,4166666667
36224	18,25
36225	12,5
36226	15,0833333333
36227	145,9166666667
36228	42,8333333333
36229	12,75
36230	0,6666666667
36231	0
36232	0
36233	0
36234	0,1666666667
36235	0
36236	0
36237	18,25
36238	1,6666666667
36239	0
36240	91,5
36241	29,0833333333
36242	5,25
36243	1,1666666667
36244	38,5833333333
36245	23,25
36246	14,6666666667
36247	0,75
36248	0,1666666667
36249	1,6666666667
36250	0,1666666667
36251	0,75
36252	26,5833333333
36253	51,5833333333
36254	4,8333333333
36255	1,5
36256	35,3333333333
36257	16,9166666667
36258	1,0833333333
36259	0,3333333333
36260	10,5833333333
36261	20,9166666667
36262	87,0833333333
36263	60,5833333333
36264	177,0833333333
36265	7,5833333333
36266	6,8333333333
36267	22,5
36268	34,3333333333
36269	25,5833333333
36270	95,9166666667
36271	37,0833333333
36272	19,5
36273	24,0833333333
36274	4,3333333333
36275	1,6666666667
36276	7,6666666667
36277	19,0833333333
36278	0,1666666667
36279	12,9166666667
36280	2,25
36281	0,9166666667
36282	0
36283	1,3333333333
36284	0
36285	7,9166666667
36286	3,25
36287	67,9166666667
36288	5,6666666667
36289	6,75
36290	38,4166666667
36291	63,25
36292	18,6666666667
36293	21,9166666667
36294	1,5833333333
36295	0,1666666667
36296	3,6666666667
36297	68,6666666667
36298	18,4166666667
36299	86,3333333333
36300	109,0833333333
36301	2,75
36302	3,9166666667
36303	0
36304	0,4166666667
36305	0,25
36306	0,1666666667
36307	5,5833333333
36308	10,6666666667
36309	3,4166666667
36310	41,0833333333
36311	7,8333333333
36312	15,8333333333
36313	31,0833333333
36314	57
36315	79,3333333333
36316	60,4166666667
36317	13,9166666667
36318	43,8333333333
36319	0
36320	1,0833333333
36321	4,1666666667
36322	0,3333333333
36323	43,5833333333
36324	22,9166666667
36325	34,4166666667
36326	2,5833333333
36327	0,4166666667
36328	0
36329	0
36330	0,1666666667
36331	24,4166666667
36332	6,5
36333	0,0833333333
36334	0
36335	0,1666666667
36336	6
36337	67,0833333333
36338	41,1666666667
36339	5,5
36340	46,75
36341	14,4166666667
36342	0,75
36343	0,1666666667
36344	6
36345	176,1666666667
36346	66,1666666667
36347	46,6666666667
36348	4,0833333333
36349	0,3333333333
36350	0
36351	10,0833333333
36352	3,3333333333
36353	29,3333333333
36354	16,75
36355	2,5833333333
36356	6
36357	0,1666666667
36358	0,0833333333
36359	10,3333333333
36360	10,5
36361	17,6666666667
36362	4,0833333333
36363	6,4166666667
36364	0,8333333333
36365	0
36366	0
36367	0
36368	29,8333333333
36369	34,4166666667
